Proteome_ID,Tax_ID,SUPERREGNUM
UP000663920,2818493,bacteria
UP000202093,929833,viruses
UP000005933,342110,bacteria
UP000216978,2015568,bacteria
UP000217978,1798205,bacteria
UP000203893,1922736,viruses
UP000448292,54767,bacteria
UP000002107,2695836,viruses
UP000563107,221966,eukaryota
UP000006420,742767,bacteria
UP000316560,193384,bacteria
UP000229691,2041342,viruses
UP000349651,2663326,viruses
UP000001197,515849,eukaryota
UP000000532,300852,bacteria
UP000694620,27687,eukaryota
UP000320314,2590452,bacteria
UP000294599,634155,bacteria
UP000027665,2754,bacteria
UP000270021,1282737,bacteria
UP000478765,1578199,bacteria
UP000192783,1121390,bacteria
UP000681805,2786792,viruses
UP000597762,158019,eukaryota
UP000201683,185218,viruses
UP000625659,2760008,bacteria
UP000323778,2583178,viruses
UP000207666,1922901,viruses
UP000001465,320843,viruses
UP000680645,2786523,viruses
UP000154477,1566012,viruses
UP000291444,2545632,bacteria
UP000055045,48697,eukaryota
UP000061489,1420916,bacteria
UP000009295,10370,viruses
UP000050509,186479,bacteria
UP000190080,1450648,bacteria
UP000304912,2572577,bacteria
UP000693742,2836051,viruses
UP000537030,2723075,bacteria
UP000029743,1554474,viruses
UP000345177,2315217,viruses
UP000099870,698672,viruses
UP000101403,2772508,viruses
UP000028252,1232683,bacteria
UP000250266,1314670,eukaryota
UP000549913,881268,bacteria
UP000070400,1698273,archaea
UP000501662,373997,viruses
UP000294572,2555911,viruses
UP000501861,2734808,viruses
UP000632289,1214925,bacteria
UP000000702,1068625,eukaryota
UP000256964,139420,eukaryota
UP001056045,2912292,viruses
UP000290559,2494749,viruses
UP000005063,313589,bacteria
UP000681229,2786755,viruses
UP000242179,2083181,viruses
UP000225817,1959735,viruses
UP000301576,2565682,viruses
UP000642748,556532,bacteria
UP000199350,38302,bacteria
UP000222948,10967,viruses
UP000608513,2764187,bacteria
UP000077066,55758,archaea
UP000202416,1922549,viruses
UP000308267,147828,eukaryota
UP000296261,2558652,viruses
UP000140123,1569258,viruses
UP000515132,9915,eukaryota
UP000019301,1436889,viruses
UP000278110,2219131,viruses
UP000568050,521392,bacteria
UP000247194,2163984,viruses
UP000503256,2713245,viruses
UP000502539,2591426,viruses
UP000028591,1280380,bacteria
UP000054058,1122207,bacteria
UP000242361,1520829,bacteria
UP000031675,183763,bacteria
UP000201957,334778,viruses
UP000594011,2776838,viruses
UP000505326,2740805,viruses
UP000094065,1295533,eukaryota
UP000677468,2786610,viruses
UP000678929,2738469,viruses
UP000223104,1406341,viruses
UP000032512,285983,bacteria
UP000509622,2729190,viruses
UP000288623,1562256,bacteria
UP000516369,111831,bacteria
UP000236627,2035437,archaea
UP000677971,2786071,viruses
UP000194475,1030157,bacteria
UP000254856,2219696,bacteria
UP000245086,1445552,bacteria
UP000294707,2510482,viruses
UP000000815,632,bacteria
UP000325440,506608,eukaryota
UP000422881,2662295,viruses
UP000315343,130788,bacteria
UP000249251,2184347,bacteria
UP000516225,2664408,viruses
UP000201493,1923340,viruses
UP000261811,2293572,bacteria
UP000313359,1328759,eukaryota
UP000615487,2053541,bacteria
UP000306412,2015551,viruses
UP000315116,1974596,viruses
UP000289124,2494767,viruses
UP000284976,2292372,bacteria
UP000245341,9713,eukaryota
UP000576729,1347786,eukaryota
UP000002584,151536,viruses
UP000002485,284812,eukaryota
UP000295444,598644,bacteria
UP000009171,333764,viruses
UP000027931,1157490,bacteria
UP000323278,2591100,viruses
UP000270973,2268026,bacteria
UP000326328,2590872,viruses
UP000295341,381431,bacteria
UP000295807,496056,bacteria
UP000682018,2518008,viruses
UP000252347,2259645,bacteria
UP000245876,2052941,bacteria
UP000317093,2527975,bacteria
UP000295361,270368,bacteria
UP000109876,1578134,viruses
UP000018056,1262756,bacteria
UP000681311,2786005,viruses
UP000298668,2163986,viruses
UP000538929,1472722,bacteria
UP000296576,2558534,viruses
UP000203961,1923482,viruses
UP000131472,1885928,viruses
UP000289447,2502417,viruses
UP000012997,1325372,viruses
UP000199590,1855375,bacteria
UP000201827,1923421,viruses
UP000270685,2419646,viruses
UP000682577,2579707,viruses
UP000154424,664730,viruses
UP000221674,1897751,viruses
UP000292414,1506546,viruses
UP000002135,10730,viruses
UP000317894,2593303,bacteria
UP000321200,2496102,bacteria
UP000199561,52442,bacteria
UP000029548,1287475,bacteria
UP000008519,1056830,viruses
UP000241102,2047870,viruses
UP000501971,2686312,viruses
UP000007643,766178,viruses
UP000143765,1452514,viruses
UP000515800,1162633,bacteria
UP000226171,2024313,viruses
UP000260583,2282409,viruses
UP000004699,565045,bacteria
UP000207740,1980429,viruses
UP000680768,2786096,viruses
UP000472276,47969,eukaryota
UP000031512,1537102,eukaryota
UP000010420,545697,bacteria
UP000008654,36409,viruses
UP000201720,1923657,viruses
UP001054944,2876925,viruses
UP000175691,1656094,bacteria
UP000240477,2047801,viruses
UP001059111,2946090,viruses
UP000634668,228955,bacteria
UP000324298,2509454,bacteria
UP000245390,1826607,bacteria
UP000032320,1566358,bacteria
UP000202067,1746058,viruses
UP000289285,2282645,viruses
UP000201814,1923633,viruses
UP000272464,2496267,bacteria
UP000633269,2769302,bacteria
UP000424280,2656510,viruses
UP000194221,1635173,bacteria
UP000324304,2584795,viruses
UP000326545,2601643,viruses
UP000297856,2562174,viruses
UP000198645,200120,bacteria
UP000319210,1898,bacteria
UP000601435,1628268,eukaryota
UP000323844,2601646,bacteria
UP000468742,1873463,bacteria
UP000004923,626939,bacteria
UP000201300,1904409,viruses
UP000026915,3641,eukaryota
UP000051952,75058,eukaryota
UP000002949,1082933,bacteria
UP000017907,1262753,bacteria
UP000009013,948870,viruses
UP000516882,2763101,viruses
UP000001631,447093,eukaryota
UP000201673,1907767,viruses
UP000679844,2786357,viruses
UP001059613,2924973,viruses
UP000015351,1123360,bacteria
UP000597900,2794576,bacteria
UP000678804,2786059,viruses
UP000243359,1392877,bacteria
UP000257067,45498,bacteria
UP000509616,2726968,viruses
UP000254305,2184000,bacteria
UP000289541,2510494,viruses
UP000002017,99179,viruses
UP000294832,552357,bacteria
UP000186437,1326,bacteria
UP000321938,49278,bacteria
UP000003630,391603,bacteria
UP000259519,2283250,viruses
UP000603793,1196302,eukaryota
UP000677914,2786008,viruses
UP000295724,644220,bacteria
UP000268329,1442032,bacteria
UP000285120,342944,bacteria
UP000509570,2712941,viruses
UP000033483,72032,eukaryota
UP000006675,31762,viruses
UP000061973,1736,bacteria
UP000164342,1985699,viruses
UP000320100,2591463,bacteria
UP000204516,1685751,viruses
UP000054630,6336,eukaryota
UP000204254,1718161,viruses
UP000104351,159145,viruses
UP000666543,1529117,bacteria
UP000269789,1519386,viruses
UP000265845,1608422,bacteria
UP000507470,42192,eukaryota
UP000006470,313598,bacteria
UP000324990,2584808,viruses
UP000077439,1822254,bacteria
UP000290899,2494784,viruses
UP000199540,1200751,bacteria
UP000618048,2809243,viruses
UP000051694,1736607,bacteria
UP000002156,340099,bacteria
UP000515370,2751170,bacteria
UP000198341,41875,eukaryota
UP000515722,2586961,viruses
UP000001683,457570,bacteria
UP000018418,1341683,bacteria
UP000308406,2562581,bacteria
UP000203979,1454025,viruses
UP000290815,171285,bacteria
UP000324712,2583185,viruses
UP000006381,272621,bacteria
UP000224209,1868857,viruses
UP000327226,2562814,viruses
UP000184932,1217970,bacteria
UP000133700,1985403,viruses
UP000532252,45807,eukaryota
UP000515973,2762406,viruses
UP000202392,1922742,viruses
UP000318538,1930273,bacteria
UP000542368,2723084,bacteria
UP000202910,1923730,viruses
UP000196164,1965550,bacteria
UP000008526,2922996,viruses
UP000003834,88274,bacteria
UP000620133,2735436,bacteria
UP000202286,1986477,viruses
UP000029370,1458862,viruses
UP000218366,1141889,bacteria
UP000199207,910347,bacteria
UP000296798,2558581,viruses
UP000031443,8469,eukaryota
UP000003111,585531,bacteria
UP000289411,2316527,bacteria
UP000201354,1814957,viruses
UP000682349,2786538,viruses
UP000199344,591205,bacteria
UP000287167,2500151,viruses
UP000451233,2695274,bacteria
UP000295244,185139,bacteria
UP000207658,1505026,viruses
UP000243547,1120989,bacteria
UP000228925,1977908,bacteria
UP000588806,2732867,bacteria
UP000242503,1340746,viruses
UP000250207,2082193,bacteria
UP000115432,1548718,viruses
UP000322055,2591372,viruses
UP000275225,1538144,bacteria
UP000318954,2591190,viruses
UP000002477,11589,viruses
UP000011650,1227482,archaea
UP000243266,32615,viruses
UP000275356,120377,bacteria
UP000007844,690850,bacteria
UP000182152,150033,bacteria
UP000202861,1592086,viruses
UP000223611,1701259,viruses
UP000201764,1923604,viruses
UP000204368,1685770,viruses
UP000033616,1359168,bacteria
UP000010372,1147146,viruses
UP000032303,658445,bacteria
UP000029368,1458859,viruses
UP000007629,268789,viruses
UP000608890,1763543,bacteria
UP000201353,1923228,viruses
UP000201302,1922768,viruses
UP000289601,2494744,viruses
UP000268707,2489631,viruses
UP000403266,2108360,bacteria
UP000217500,1462730,bacteria
UP000003503,888062,bacteria
UP000677803,238744,eukaryota
UP000501438,2711178,viruses
UP000515886,2749086,bacteria
UP000290600,2200955,viruses
UP000166347,1776868,viruses
UP000202249,1527511,viruses
UP000215773,2015572,bacteria
UP000001052,485915,bacteria
UP000663424,2813257,viruses
UP000000996,12390,viruses
UP000296181,2558775,viruses
UP000238392,1652492,bacteria
UP000262230,2301714,viruses
UP000546701,1843237,bacteria
UP000298715,2134,bacteria
UP000183924,1225476,bacteria
UP000221124,1718279,viruses
UP000673975,2812953,bacteria
UP000217182,929813,bacteria
UP000516154,2759943,bacteria
UP000612895,2760024,bacteria
UP000002032,469008,bacteria
UP000260554,2282912,viruses
UP000182334,45354,eukaryota
UP000006537,444878,viruses
UP000017184,946483,bacteria
UP000623593,2509730,viruses
UP000223290,1913114,viruses
UP000017977,1262965,bacteria
UP000029757,1554494,viruses
UP000297076,2116435,viruses
UP000286919,2499074,viruses
UP000680898,2786261,viruses
UP000464899,2058624,bacteria
UP000217220,1380360,bacteria
UP000201876,1849537,viruses
UP000202164,1923418,viruses
UP000326565,41062,eukaryota
UP000243873,1849534,viruses
UP000202465,301865,viruses
UP000092171,1834094,bacteria
UP000296701,2548072,viruses
UP000675972,2786771,viruses
UP000680107,2786562,viruses
UP000293331,2492395,bacteria
UP000034410,1543721,bacteria
UP000306402,1979387,bacteria
UP000007674,37121,viruses
UP000515566,2759599,viruses
UP000049978,1603897,bacteria
UP000204234,1685767,viruses
UP001061858,2983349,viruses
UP000677874,2786749,viruses
UP000032077,1199154,bacteria
UP000009242,702113,bacteria
UP000268552,2488957,viruses
UP000052096,461322,viruses
UP000296893,2548315,viruses
UP000002512,210007,bacteria
UP000315195,2572881,bacteria
UP000186541,1799658,bacteria
UP000215931,2014805,bacteria
UP000677320,2786249,viruses
UP000214343,1655658,viruses
UP000275254,1914415,viruses
UP000679677,1980160,viruses
UP000297097,2562234,viruses
UP000204211,213888,viruses
UP000011265,1289468,viruses
UP000439382,2683195,bacteria
UP000276640,2365009,viruses
UP000317650,52838,eukaryota
UP000284832,2292274,bacteria
UP000594878,2751378,viruses
UP000245142,2173174,bacteria
UP000305848,2575867,bacteria
UP000464626,2686071,viruses
UP000309138,2572576,bacteria
UP000005777,641146,bacteria
UP000185680,1763535,bacteria
UP000681666,2786297,viruses
UP000887159,2585209,eukaryota
UP000676852,2786806,viruses
UP000246196,2163635,viruses
UP000197391,1964352,bacteria
UP000281697,2293308,viruses
UP001055570,2851069,viruses
UP000683360,6550,eukaryota
UP000017930,1262686,bacteria
UP000320580,2599401,bacteria
UP000319374,2585119,bacteria
UP000182063,1921510,bacteria
UP000001024,273075,archaea
UP000018801,1432847,viruses
UP000028569,1341694,bacteria
UP000036403,67767,eukaryota
UP000291020,38772,eukaryota
UP000202300,1843761,viruses
UP000030645,981085,eukaryota
UP000435266,2576762,bacteria
UP000109557,1027468,viruses
UP000323555,2584790,viruses
UP000595917,2798577,bacteria
UP000693765,2834253,viruses
UP000077363,1182568,bacteria
UP000244240,1242148,bacteria
UP000019024,797299,archaea
UP000009297,2059318,eukaryota
UP000060787,84531,bacteria
UP000007258,5660,eukaryota
UP000678319,2786683,viruses
UP000201948,1923125,viruses
UP000322349,2290809,viruses
UP000613066,1118817,eukaryota
UP000196536,1582270,bacteria
UP000216052,1123286,bacteria
UP000619137,56068,eukaryota
UP000092649,505341,bacteria
UP000186110,1484693,bacteria
UP000201612,1923682,viruses
UP000242450,46360,eukaryota
UP000198426,1031541,bacteria
UP000252770,2268447,bacteria
UP000018166,1262957,bacteria
UP000444721,5763,eukaryota
UP000586014,2026769,bacteria
UP000323011,33653,eukaryota
UP000203996,1850906,viruses
UP000241995,2035535,viruses
UP000678732,2786847,viruses
UP000189761,38875,bacteria
UP000014115,740709,bacteria
UP000006036,537971,bacteria
UP000010390,99598,bacteria
UP000248039,565073,bacteria
UP000662757,2813240,viruses
UP000001515,555387,viruses
UP000309450,1445661,bacteria
UP000002272,416419,viruses
UP000002084,41514,bacteria
UP000325017,2583135,viruses
UP001064866,2978982,viruses
UP000424515,2656511,viruses
UP000201875,1923688,viruses
UP000054837,767452,bacteria
UP001055688,2894302,viruses
UP000259841,2283258,viruses
UP000324744,2583126,viruses
UP000424329,2562643,viruses
UP000095228,1838286,bacteria
UP001055521,2961711,viruses
UP000241164,2070188,viruses
UP000220251,483423,bacteria
UP000580856,995050,bacteria
UP000203255,2170114,viruses
UP000199659,37658,bacteria
UP000296477,2558807,viruses
UP000271045,2203204,bacteria
UP000009374,412449,bacteria
UP000296233,2558606,viruses
UP000296458,2548078,viruses
UP000182491,388950,bacteria
UP000050720,205868,viruses
UP000316313,1293412,bacteria
UP000032305,1219049,bacteria
UP000693657,2836042,viruses
UP000226079,185243,bacteria
UP000225149,1292086,viruses
UP000663699,38082,eukaryota
UP000122533,10366,viruses
UP000076925,128403,bacteria
UP000064621,1746199,bacteria
UP000244173,57480,bacteria
UP000001258,272558,bacteria
UP000000590,267377,archaea
UP000515935,2762411,viruses
UP000018763,700508,bacteria
UP000296210,2558705,viruses
UP000202425,1923102,viruses
UP000202966,1691955,viruses
UP000204042,761702,viruses
UP000297115,2548255,viruses
UP000203692,1206300,viruses
UP000001362,243159,bacteria
UP000282542,2488780,viruses
UP000176754,1739330,bacteria
UP000683139,429341,bacteria
UP000159700,540992,viruses
UP000134313,1605972,viruses
UP000595177,2798724,bacteria
UP000593635,2777318,viruses
UP000296577,2558728,viruses
UP000003813,794903,bacteria
UP000245629,2202148,bacteria
UP000289486,2508071,viruses
UP000648908,2804194,bacteria
UP000424671,2559283,viruses
UP000307461,2508206,viruses
UP000000814,272562,bacteria
UP000502195,1526521,viruses
UP000326609,2599862,viruses
UP000271831,1391033,viruses
UP000598196,490185,bacteria
UP001084197,472978,bacteria
UP000203505,1922540,viruses
UP000202389,1519401,viruses
UP000008827,3847,eukaryota
UP000326288,2652415,viruses
UP000677998,2785992,viruses
UP000157362,1272946,viruses
UP000224566,1211386,viruses
UP000202517,1922862,viruses
UP000321734,291193,bacteria
UP000006921,766191,viruses
UP000228763,2496545,viruses
UP000002105,2681604,viruses
UP000887575,2138241,eukaryota
UP000077323,1822225,bacteria
UP000315389,13243,bacteria
UP000500880,2660715,viruses
UP000053352,2309,archaea
UP000319769,2596893,bacteria
UP000500842,2509395,viruses
UP000201742,1922868,viruses
UP000320930,2593351,viruses
UP000006703,686949,viruses
UP000232615,1421067,viruses
UP000202988,1923714,viruses
UP000676022,2786614,viruses
UP000441717,29376,bacteria
UP000249723,289078,eukaryota
UP000676119,2786144,viruses
UP000054289,137071,eukaryota
UP000028500,1398203,bacteria
UP000481552,2706104,bacteria
UP000290970,2500809,viruses
UP000244773,2060617,viruses
UP000199552,1336796,bacteria
UP000636793,1849103,bacteria
UP000346198,2750658,bacteria
UP000193623,1391910,bacteria
UP000078320,1799664,bacteria
UP000310689,245174,eukaryota
UP000246402,1590550,viruses
UP000297003,2170057,viruses
UP000230966,2041486,viruses
UP000030752,1220924,eukaryota
UP000154225,2170201,viruses
UP000242325,759389,viruses
UP000287432,2499024,viruses
UP000002872,935791,eukaryota
UP000677815,2786004,viruses
UP000285908,2486419,bacteria
UP000219285,1858656,bacteria
UP000677268,2786520,viruses
UP000503486,2116385,viruses
UP000502099,190065,viruses
UP000325949,2601676,viruses
UP000626371,2774343,bacteria
UP000310158,1095465,eukaryota
UP000006023,1075090,bacteria
UP000433493,979746,bacteria
UP000830451,2675849,viruses
UP000189777,526729,bacteria
UP000232827,120168,viruses
UP000252687,2269061,bacteria
UP000248536,1383885,bacteria
UP000235507,537601,bacteria
UP000163055,660955,viruses
UP000029833,1408250,bacteria
UP000018199,1262913,bacteria
UP000008718,694427,bacteria
UP000676893,2786546,viruses
UP000265816,1917180,bacteria
UP000325372,2613842,bacteria
UP000235662,2057198,viruses
UP000318833,2047982,bacteria
UP000296646,2558592,viruses
UP000000894,338121,viruses
UP000031774,362257,bacteria
UP000232587,1211806,bacteria
UP000003600,653386,bacteria
UP000602260,2763047,bacteria
UP000500691,2725647,viruses
UP000249647,1540874,bacteria
UP000294688,2517967,viruses
UP000308196,259,bacteria
UP000037838,1523422,bacteria
UP000009087,10665,viruses
UP000202213,47900,viruses
UP000000338,867695,viruses
UP000503423,2656679,viruses
UP000134051,1891747,viruses
UP000258997,2283269,viruses
UP000296404,2558739,viruses
UP000002899,1133968,eukaryota
UP000267400,447425,bacteria
UP000501844,1508220,viruses
UP000246538,2163631,viruses
UP000027238,1173701,eukaryota
UP000593762,2571079,viruses
UP000583164,237438,eukaryota
UP000115085,104580,viruses
UP000108467,1379692,viruses
UP000053620,279965,eukaryota
UP000001929,269796,bacteria
UP000285092,2306995,bacteria
UP000516164,2766968,viruses
UP000515877,2764720,bacteria
UP000649753,1544732,bacteria
UP000013557,1327774,viruses
UP000033990,684719,bacteria
UP000203917,1923206,viruses
UP000183315,1043493,bacteria
